original_name,original_url,POWO_accepted,POWO_name,Names equal?,POWO_rank,POWO_url,POWO_url_full
Scirpus maritimus fo. compactus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:546201,not found,not found,FALSE,not found,not found,
Scirpus maritimus var. digynus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:264454,FALSE,Scirpus maritimus var. digynus,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77291500-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77291500-1
Scirpus pungens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:264746,TRUE,Hypolytrum pulchrum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:126610-2,
Scleranthus annuus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2490367,TRUE,Scleranthus annuus,TRUE,Species,/taxon/urn:lsid:ipni.org:names:300494-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300494-2
Scorzonera angustifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3072730,TRUE,Takhtajaniantha austriaca,FALSE,Species,/taxon/urn:lsid:ipni.org:names:77204033-1,
Scorzonera humilis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3075397,TRUE,Takhtajaniantha austriaca,FALSE,Species,/taxon/urn:lsid:ipni.org:names:77204033-1,
Scorzonera humilis var. angustifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3282556,FALSE,Scorzonera humilis var. angustifolia,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:3282556-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3282556-4
Scorzonera humilis var. ramosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3282558,FALSE,Scorzonera humilis var. ramosa,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:3282558-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3282558-4
Scrophularia aquatica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2586310,TRUE,Scrophularia oblongifolia,FALSE,Species,/taxon/urn:lsid:ipni.org:names:809394-1,
Scrophularia oblongifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2587252,TRUE,Scrophularia alpestris,FALSE,Species,/taxon/urn:lsid:ipni.org:names:809017-1,
Scutellaria minor,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:189371,TRUE,Scutellaria minor,TRUE,Species,/taxon/urn:lsid:ipni.org:names:458463-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:458463-1
Scutellaria minor var. elatior,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:342218,TRUE,Scutellaria minor,FALSE,Species,/taxon/urn:lsid:ipni.org:names:458463-1,
Scutellaria minor var. strailii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:342219,TRUE,Scutellaria × nicholsonii,FALSE,Species,/taxon/urn:lsid:ipni.org:names:458491-1,
Scutellaria x nicholsonii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:189413,TRUE,Scutellaria × nicholsonii,FALSE,Species,/taxon/urn:lsid:ipni.org:names:458491-1,
Secale cereale,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:441740,TRUE,Secale cereale,TRUE,Species,/taxon/urn:lsid:ipni.org:names:421164-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421164-1
Secale cereale var. triflorum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:499560,FALSE,Secale cereale var. triflorum,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77291376-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77291376-1
Sedum telephium var. fabaria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3282624,TRUE,Hylotelephium telephium subsp. fabaria,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:878840-1,
Selaginella zechii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3268651,TRUE,Selaginella zechii,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77222317-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77222317-1
Senecio aquaticus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3082375,FALSE,Senecio aquaticus,TRUE,Species,/taxon/urn:lsid:ipni.org:names:243853-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243853-1
Senecio aquaticus var. pinnatifidus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253460,FALSE,Senecio aquaticus var. pinnatifidus,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:3253460-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253460-4
Senecio sylvaticus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3083392,TRUE,Senecio ovatus subsp. ovatus,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180782-1,
Senegalia pervillei var. pubescens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3003202,TRUE,Senegalia pervillei var. pubescens,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77150526-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77150526-1
Serratula tinctoria subsp. tinctoria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3047121,TRUE,Serratula tinctoria subsp. tinctoria,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180678-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180678-1
Serratula tinctoria var. integrifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3234941,TRUE,Serratula tinctoria subsp. tinctoria,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180678-1,
Serratula tinctoria var. lancifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3234851,TRUE,Serratula tinctoria subsp. tinctoria,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180678-1,
Setaria adhaerens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:442159,TRUE,Setaria adhaerens,TRUE,Species,/taxon/urn:lsid:ipni.org:names:421428-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421428-1
Setaria italica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:442451,TRUE,Setaria italica,TRUE,Species,/taxon/urn:lsid:ipni.org:names:1207294-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1207294-2
Setaria italica var. breviseta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:550551,TRUE,Setaria italica,FALSE,Species,/taxon/urn:lsid:ipni.org:names:1207294-2,
Setaria italica var. compacta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:544306,TRUE,Setaria italica,FALSE,Species,/taxon/urn:lsid:ipni.org:names:1207294-2,
Setaria rubicunda,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:442677,TRUE,Setaria viridis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:1171009-2,
Setaria viridis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:442790,TRUE,Setaria viridis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:1171009-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1171009-2
Setaria viridis fo.rm nana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:442796,not found,not found,FALSE,not found,not found,
Setaria viridis var. recta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:544334,TRUE,Setaria viridis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:1171009-2,
Setaria viridis var. secunda,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:544335,TRUE,Setaria viridis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:1171009-2,
Sideritis romana subsp. romana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:191611,TRUE,Sideritis romana subsp. romana,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77171694-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171694-1
Silene colorata subsp. trichocalycina,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2908384,TRUE,Silene colorata subsp. trichocalycina,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77251211-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77251211-1
Silene dioica subsp. dioica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3259375,TRUE,Silene dioica subsp. dioica,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77225655-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225655-1
Silene flos-cuculi,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2485564,TRUE,Silene flos-cuculi,TRUE,Species,/taxon/urn:lsid:ipni.org:names:911444-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:911444-1
Silene gallica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2488333,TRUE,Silene gallica,TRUE,Species,/taxon/urn:lsid:ipni.org:names:332106-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:332106-2
Silene gallica var. anglica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3282723,TRUE,Silene gallica var. gallica,FALSE,Variety,/taxon/urn:lsid:ipni.org:names:77225533-1,
Silene gallica var. cantabrica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253618,TRUE,Silene gallica var. gallica,FALSE,Variety,/taxon/urn:lsid:ipni.org:names:77225533-1,
Silene gallica var. gallica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3259379,TRUE,Silene gallica var. gallica,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77225533-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225533-1
Silene gallica var. suboccultata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253625,TRUE,Silene gallica var. gallica,FALSE,Variety,/taxon/urn:lsid:ipni.org:names:77225533-1,
Silene nutans,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2488633,TRUE,Silene nutans,TRUE,Species,/taxon/urn:lsid:ipni.org:names:157927-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:157927-1
Silene venosa var. angustifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2908579,TRUE,Silene vulgaris subsp. vulgaris,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:90904-3,
Silene vulgaris subsp. vulgaris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3259358,TRUE,Silene vulgaris subsp. vulgaris,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:90904-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:90904-3
Solanum dulcamara,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2932815,TRUE,Solanum dulcamara,TRUE,Species,/taxon/urn:lsid:ipni.org:names:285213-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:285213-2
Solanum dulcamara var. marinum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2932875,TRUE,Solanum dulcamara,FALSE,Species,/taxon/urn:lsid:ipni.org:names:285213-2,
Solidago gillmanii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3101833,TRUE,Solidago gillmanii,TRUE,Species,/taxon/urn:lsid:ipni.org:names:240243-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:240243-2
Solidago virgaurea subsp. virgaurea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3101995,TRUE,Solidago virgaurea subsp. virgaurea,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180811-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180811-1
Solidago virgaurea var. cambrica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253756,TRUE,Solidago virgaurea subsp. virgaurea,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180811-1,
Solidago virgaurea var. ericetorum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253758,TRUE,Solidago virgaurea subsp. virgaurea,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180811-1,
Solidago virgaurea var. gillmanii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3101476,TRUE,Solidago gillmanii,FALSE,Species,/taxon/urn:lsid:ipni.org:names:240243-2,
Sonchus arvensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3062474,TRUE,Sonchus arvensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:250029-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:250029-1
Sonchus arvensis subsp. arvensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3062491,TRUE,Sonchus arvensis subsp. arvensis,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180308-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180308-1
Sonchus arvensis var. angustifolius,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3235267,FALSE,Sonchus arvensis var. angustifolius,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:3235267-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3235267-4
Sonchus arvensis var. maritimus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3283797,TRUE,Sonchus maritimus,FALSE,Species,/taxon/urn:lsid:ipni.org:names:250244-1,
Sonchus maritimus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3062630,TRUE,Sonchus oleraceus,FALSE,Species,/taxon/urn:lsid:ipni.org:names:250268-1,
Sonchus oleraceus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929055,TRUE,Sonchus oleraceus,TRUE,Species,/taxon/urn:lsid:ipni.org:names:250268-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:250268-1
Sonchus oleraceus fo.rm runcinatus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929086,not found,not found,FALSE,not found,not found,
Sorbus aucuparia subsp. aucuparia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3266146,TRUE,Sorbus aucuparia subsp. aucuparia,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77232373-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232373-1
Sorbus aucuparia subsp. praemorsa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2991635,TRUE,Sorbus aucuparia subsp. praemorsa,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77252374-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77252374-1
Sparganium emersum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:266044,TRUE,Sparganium emersum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:836755-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:836755-1
Sparganium erectum subsp. neglectum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:266064,TRUE,Sparganium erectum subsp. neglectum,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77189464-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77189464-1
Sparganium ramosum subsp. neglectum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:266137,TRUE,Sparganium erectum subsp. neglectum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77189464-1,
Sparganium simplex,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:266151,TRUE,Sparganium angustifolium,FALSE,Species,/taxon/urn:lsid:ipni.org:names:241071-2,
Sparganium simplex fo. longissimum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:546136,not found,not found,FALSE,not found,not found,
Spathiphyllum juninense,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:193178,TRUE,Spathiphyllum juninense,TRUE,Species,/taxon/urn:lsid:ipni.org:names:241202-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:241202-2
Spergularia flaccida,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3225320,TRUE,Spergularia flaccida,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77175137-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77175137-1
Spergularia rubra,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2482087,TRUE,Spergularia rubra,TRUE,Species,/taxon/urn:lsid:ipni.org:names:158983-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:158983-1
Spergularia rubra var. stipularis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253799,FALSE,Spergularia rubra var. stipularis,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:3253799-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253799-4
Spiraea opulifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2993500,TRUE,Physocarpus opulifolius,FALSE,Species,/taxon/urn:lsid:ipni.org:names:1115316-2,
Stachys alpina subsp. alpina,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:194764,TRUE,Stachys alpina subsp. alpina,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77172353-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172353-1
Stachys alpinum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:71793,not found,not found,FALSE,not found,not found,
Stachys germanica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:195092,TRUE,Stachys germanica,TRUE,Species,/taxon/urn:lsid:ipni.org:names:459557-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:459557-1
Stachys palustris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:195411,TRUE,Stachys palustris,TRUE,Species,/taxon/urn:lsid:ipni.org:names:459820-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:459820-1
Stachys sylvatica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:195698,TRUE,Stachys germanica,FALSE,Species,/taxon/urn:lsid:ipni.org:names:459557-1,
Statice bonduellei,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2599414,FALSE,Statice bonduellei,TRUE,Species,/taxon/urn:lsid:ipni.org:names:687235-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:687235-1
Stellaria apetala,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2482219,TRUE,Stellaria apetala,TRUE,Species,/taxon/urn:lsid:ipni.org:names:159051-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:159051-1
Stellaria crassifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2481888,TRUE,Stellaria longipes subsp. longipes,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77225683-1,
Stellaria crassifolia var. paludosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3283820,TRUE,Stellaria crassifolia,FALSE,Species,/taxon/urn:lsid:ipni.org:names:159126-1,
Stellaria graminea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2482031,TRUE,Stellaria longifolia,FALSE,Species,/taxon/urn:lsid:ipni.org:names:244219-2,
Stellaria media var. pallida,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253889,TRUE,Stellaria apetala,FALSE,Species,/taxon/urn:lsid:ipni.org:names:159051-1,
Stuckenia pectinata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:309906,TRUE,Stuckenia pectinata,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77099639-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77099639-1
Succisa pratensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2593868,TRUE,Succisa pratensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:320331-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:320331-1
Succisa pratensis var. hispidula,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3253905,TRUE,Succisa pratensis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:320331-1,
Symphytum officinale,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2475636,TRUE,Digitalis purpurea,FALSE,Species,/taxon/urn:lsid:ipni.org:names:802077-1,
Syringa vulgaris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:356495,TRUE,Cynorkis syringescens,FALSE,Species,/taxon/urn:lsid:ipni.org:names:60474981-2,
Syringa vulgaris var. albiflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:495117,TRUE,Syringa vulgaris,FALSE,Species,/taxon/urn:lsid:ipni.org:names:289009-2,
Taenitis interrupta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3144268,TRUE,Taenitis interrupta,TRUE,Species,/taxon/urn:lsid:ipni.org:names:17225600-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17225600-1
Tanacetum parthenium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2916972,TRUE,Tanacetum parthenium,TRUE,Species,/taxon/urn:lsid:ipni.org:names:252460-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:252460-1
Taraxacum balticiforme,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3058672,TRUE,Taraxacum balticiforme,TRUE,Species,/taxon/urn:lsid:ipni.org:names:252855-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:252855-1
Taraxacum erythrospermum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929204,TRUE,Taraxacum erythrospermum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:249536-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:249536-2
Taraxacum nordstedtii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3059998,TRUE,Taraxacum nordstedtii,TRUE,Species,/taxon/urn:lsid:ipni.org:names:254114-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:254114-1
